index,heart_bpm_interpolate,wrist_quaternionW_pse,wrist_gravityX_pse,acc_z_pse,wrist_quaternionY_pse,wrist_gravityZ_pse,wrist_gravityY_pse,grav_y,activity
2025-06-10 14:51:27.519009300,159.66666666666666,0.8080923879750388,0.5701354415692408,4.342929366483414,0.21643711481110728,0.10447512006163875,0.07415136824134953,9.29341284024128,cycling
2025-06-10 14:51:28.519009300,159.22222222222223,0.7874044117181009,0.5501135489490087,4.251288795716686,0.22386742494173714,0.11306637349518554,0.0681206775744464,9.386281385813742,cycling
2025-06-10 14:51:29.519009300,158.77777777777777,0.7952517167628801,0.5900694888661129,4.243751914815697,0.2198792603077147,0.11938948707628236,0.0706346148724878,9.292794287487178,cycling
2025-06-10 14:51:30.519009300,158.33333333333334,0.8265457559151694,0.5705559930106494,4.291076344488594,0.2194013968007143,0.12240880822712483,0.0724689719155643,9.318869347213804,cycling
2025-06-10 14:51:31.519009300,157.88888888888889,0.8141448998579887,0.5793724016362729,4.372059564115654,0.2178091645518651,0.1207731451164115,0.07223321720456533,9.008674230345964,cycling
2025-06-10 14:51:32.519009300,157.44444444444446,0.827479297980562,0.5680776024015183,4.345885650503916,0.22994088562212311,0.12314682262026928,0.07175492047786569,8.907075628232716,cycling
2025-06-10 14:51:33.519009300,157.0,0.8268638928727308,0.6165741258396444,4.218198294360124,0.22852990981037086,0.1265809991831179,0.06849511572969794,9.14011188582316,cycling
2025-06-10 14:51:34.519009300,157.2,0.8749848531550479,0.6335537897626835,4.381581466650962,0.23401854347224368,0.1294882091831592,0.06657588294217956,9.485520115237415,cycling
2025-06-10 14:51:35.519009300,157.4,0.8913379025042629,0.6060551809456738,4.192581517837506,0.23376467406609044,0.12685614052829794,0.06698598399283508,9.366252567907065,cycling
2025-06-10 14:51:36.519009300,157.6,0.9356022409887992,0.5833446504717271,4.25985598608204,0.24777722378306274,0.13027721617054658,0.06908026523247533,9.512841603596389,cycling
2025-06-10 14:51:37.519009300,157.8,0.9548357959918056,0.6180283874535545,4.319271743474355,0.24990868987756218,0.1293405840971057,0.06806548796361946,9.155860039503782,cycling
2025-06-10 14:51:38.519009300,158.0,0.9576818680544669,0.5888375427970276,4.2499249918547655,0.24625403485022115,0.12682058843542446,0.07481959053248687,9.269552656704276,cycling
2025-06-10 14:51:39.519009300,158.0,0.942720367528367,0.607432644803664,4.23242973119287,0.25496665475157193,0.1403886373561524,0.07225617261331278,9.330825420980304,cycling
2025-06-10 14:51:40.519009300,158.0,0.9309331897892306,0.5851649944380773,4.2990254198901905,0.2645527122749807,0.15828531389444664,0.07546591598905557,9.21748659734398,cycling
2025-06-10 14:51:41.519009300,158.0,0.9117511213957201,0.5999112312481207,4.206290719887952,0.2530965732756586,0.15986624649325729,0.07620767461253906,8.892472909492344,cycling
2025-06-10 14:51:42.519009300,158.0,0.8877817217463806,0.6044655778976418,4.306881240922973,0.24333440348413105,0.16058859813551749,0.07428180371103918,9.058216674899723,cycling
2025-06-10 14:51:43.519009300,158.0,0.8670277950671396,0.6471223922266722,4.216923469774401,0.2575206316115964,0.16944005169105816,0.07381796322651682,9.400210121589216,cycling
2025-06-10 14:51:44.519009300,158.0,0.8334277572808502,0.6579795472818966,4.230727114716271,0.2640676419135442,0.1746499679163413,0.08295130707359492,9.63358043928483,cycling
2025-06-10 14:51:45.519009300,158.0,0.8349768870419055,0.6491120916099336,4.29013606652516,0.2559744887772027,0.17278972132316645,0.08567380486652518,9.362496927087545,cycling
2025-06-10 14:51:46.519009300,158.0,0.8732519524409017,0.6151814515829126,4.275083119263806,0.25431416321444206,0.16771524084034498,0.07688104271110416,9.318218242435664,cycling
2025-06-10 14:51:47.519009300,158.0,0.8458791923962442,0.6235136636010138,4.273511584926464,0.26776427234669453,0.17090442580278808,0.08322457351659071,9.224894360156355,cycling
2025-06-10 14:51:48.519009300,158.0,0.8900098964310312,0.6371419642176814,4.20213457688126,0.2614369659314281,0.16473230548488765,0.08897580677833972,9.230299293785036,cycling
2025-06-10 14:51:49.519009300,158.0,0.8795713716392433,0.6641461250739499,4.237604968290462,0.26573554355999607,0.1657290473107138,0.08952165819067538,9.240885493741304,cycling
2025-06-10 14:51:50.519009300,157.85714285714286,0.9184672780646143,0.6935498831180319,4.260873306460256,0.2715556651275185,0.17268006327988306,0.09194457850499146,9.28185809920424,cycling
2025-06-10 14:51:51.519009300,157.71428571428572,0.8485165262997708,0.7799234456517656,4.2847348039532935,0.26622058850448443,0.17786881155867876,0.08667435077138047,9.285064382970958,cycling
2025-06-10 14:51:52.519009300,157.57142857142858,0.8837331635909945,0.765622590691943,4.186014023478208,0.27013346252921205,0.1801676769491534,0.08699886730132532,9.256230952756464,cycling
2025-06-10 14:51:53.519009300,157.42857142857142,0.9238728762234745,0.7567890565117379,4.307146672736621,0.2791363243000523,0.18482481026987943,0.09459824428671794,9.268695788530527,cycling
2025-06-10 14:51:54.519009300,157.28571428571428,0.9838095181244545,0.7234857062595597,4.38850831774846,0.29623714012055835,0.1934313794048918,0.08759622497845357,9.28317696763438,cycling
2025-06-10 14:51:55.519009300,157.14285714285714,1.003993630892463,0.7443694247468753,4.2634922046025885,0.3112273129513754,0.21295171768067622,0.07997763711446768,8.838441845359831,cycling
2025-06-10 14:51:56.519009300,157.0,1.0322861374534087,0.8223745730207288,4.407706450881124,0.31820531799207774,0.2193289085671365,0.08815717128054319,8.967610363480391,cycling
2025-06-10 14:51:57.519009300,156.75,1.0549652881799099,0.9310716829858312,4.272596623657138,0.3416646886574891,0.24295961742909797,0.08941723984196213,8.59939289750591,cycling
2025-06-10 14:51:58.519009300,156.5,1.0468012735003607,0.944391085141175,4.301613662861552,0.3621957096314172,0.2685677259979956,0.09472139049201567,9.016331385267792,cycling
2025-06-10 14:51:59.519009300,156.25,1.0726192851940388,0.9716728388402943,4.261102627517131,0.37158385538264715,0.28625975440460055,0.09684929945385894,9.095378899068177,cycling
2025-06-10 14:52:00.519009300,156.0,1.0734679464326509,0.9773005111094615,4.3487319543255545,0.36908648006755124,0.2991973007545663,0.10044264454444901,8.737959387794941,cycling
2025-06-10 14:52:01.519009300,155.75,1.0610861553422506,1.0216132628607042,4.240881371941946,0.36780247028064655,0.3139644910996483,0.09751429000047065,8.247323304661094,cycling
2025-06-10 14:52:02.519009300,155.5,1.0640060653423344,1.0607243357189642,4.359031711089921,0.3715477914385449,0.3343788010147311,0.11183535417244389,8.042784745447367,cycling
2025-06-10 14:52:03.519009300,155.25,1.0581662276122685,1.1168260953440596,4.144439764607471,0.3828523243353614,0.3471859735780688,0.10933858319431998,8.40851427583146,cycling
2025-06-10 14:52:04.519009300,155.0,1.0386793778753127,1.1887057760145274,4.35671329270629,0.38008599767136575,0.3504241864670999,0.11563149582751758,9.410595420545398,cycling
2025-06-10 14:52:05.519009300,154.75000000000003,1.1606581395956415,1.2729091189618027,4.32158658927493,0.3882673084075804,0.3670538440963462,0.12293633908788824,9.361584646238654,cycling
2025-06-10 14:52:06.519009300,154.50000000000003,1.0317337234453763,1.1639002919794506,4.291471320339717,0.39149333657800783,0.35765771483173897,0.1226991143762008,9.146869882412522,cycling
2025-06-10 14:52:07.519009300,154.25000000000003,1.027192672482314,1.159765327895945,4.350211445301852,0.3870072001179428,0.3536817827439964,0.11700061424347849,9.095016571484416,cycling
2025-06-10 14:52:08.519009300,154.00000000000003,1.0690186099104235,1.1661946667264782,4.287654292214844,0.39479120517817395,0.35957642171975757,0.12022929649064827,9.205326601425828,cycling
2025-06-10 14:52:09.519009300,153.0,1.0675406622523442,1.172216165467734,4.346567092549679,0.3956373048081045,0.36285389521676087,0.11628675051938897,9.22106875791186,cycling
2025-06-10 14:52:10.519009300,152.6,1.0650730549058713,1.1831336487793276,4.1643068311172,0.40605168682658666,0.3689468164140276,0.1144733392088554,9.237702760361522,cycling
2025-06-10 14:52:11.519009300,152.2,1.1057518842874101,1.1908349056865501,4.365209839401946,0.40214111844523487,0.36052192743530576,0.1105343559560905,9.402356047576724,cycling
2025-06-10 14:52:12.519009300,151.8,1.1893366547941306,1.2314656914968705,4.217102684984304,0.3966771143600854,0.3620631688371058,0.1088174093172533,9.374755777347684,cycling
2025-06-10 14:52:13.519009300,151.4,1.2342215555034814,1.1529777703024768,4.2467224646814365,0.4068455047036305,0.37244971208629574,0.1111306957365763,9.318316734374076,cycling
2025-06-10 14:52:14.519009300,151.0,1.2510466499050867,1.2285728934816333,4.228664194747295,0.40508740901410306,0.36837695779844926,0.13437056223713778,9.246933664483487,cycling
2025-06-10 14:52:15.519009300,151.22222222222223,1.2844544171461212,1.2299009453449286,4.2700637508490935,0.4019478603698766,0.36226987272592426,0.12977307443652691,9.292072122382908,cycling
2025-06-10 14:52:16.519009300,151.44444444444446,1.286718012809178,1.2463081719323337,4.2257240024605744,0.4023863349953932,0.36741684601983865,0.12787238187438327,9.275614142855108,cycling
2025-06-10 14:52:17.519009300,151.66666666666666,1.278222888368576,1.2639279679911755,4.305841264188276,0.4191234024850596,0.3798279137740507,0.1309604256792233,9.307376056963026,cycling
2025-06-10 14:52:18.519009300,151.88888888888889,1.2691277136424588,1.244683508572596,4.238005399836986,0.42207095433405006,0.3890224570948433,0.13376363125922913,9.277270730497449,cycling
2025-06-10 14:52:19.519009300,152.11111111111111,1.2745780926207644,1.2375255552867979,4.416542206549279,0.42192490135135396,0.4041382041276471,0.13223993528975836,9.17502441967824,cycling
2025-06-10 14:52:20.519009300,152.33333333333334,1.263356840029858,1.2503044228906046,4.207564708856755,0.41016459528548177,0.39606584885408114,0.13468914756981495,9.183723414725808,cycling
2025-06-10 14:52:21.519009300,152.55555555555554,1.288685760490162,1.2517043385367919,4.297838221682918,0.40379034423695903,0.3960033504495901,0.13398550868089312,9.18112697433704,cycling
2025-06-10 14:52:22.519009300,152.77777777777777,1.3048134090993642,1.3789249533409131,4.352870869800361,0.41426463597203844,0.4028225196230149,0.13997292298192007,9.2259992409679,cycling
2025-06-10 14:52:23.519009300,153.0,1.3048291260607194,1.487630824083165,4.269001456827237,0.4185820605699008,0.4034353147796224,0.14685898167567657,9.28564093198207,cycling
2025-06-10 14:52:24.519009300,153.0,1.2695450271156412,1.5360582173220454,4.206131471734301,0.4273324290733276,0.41407925029643977,0.14837779821587613,9.229330437062442,cycling
2025-06-10 14:52:25.519009300,153.0,1.277299668899395,1.647430366263714,4.270831982499308,0.4117111299100005,0.4054385777567669,0.15551028592155688,9.236724808478323,cycling
2025-06-10 14:52:26.519009300,153.0,1.2552030605135673,1.729266013012186,4.384237470109376,0.41135241786285753,0.4068189685593351,0.15730276515477953,9.292024133135763,cycling
2025-06-10 14:52:27.519009300,149.2941176470588,1.2125609599255198,1.7962129593538085,4.343347580440925,0.4105712289273246,0.4105507324005334,0.15229642054711431,9.337912912558885,cycling
2025-06-10 14:52:28.519009300,145.58823529411765,1.1739365481928068,1.8210672466797009,4.188606431952884,0.40588005040435454,0.4173077464575158,0.1591548045413676,9.350762246831982,cycling
2025-06-10 14:52:29.519009300,141.88235294117646,1.1711903746688106,1.8596125604319191,4.336561848819121,0.39080249439467163,0.4105765144854675,0.16376431756262647,9.222190689226924,cycling
2025-06-10 14:52:30.519009300,138.1764705882353,1.1643093114758882,1.8309667107128755,4.21275137529882,0.3821382760774901,0.4052076707408483,0.15891590616337808,9.325594289090306,cycling
2025-06-10 14:52:31.519009300,134.47058823529412,1.2014103772268871,1.8519358208696621,4.35375620595381,0.40547597385832945,0.4062595233468563,0.18225284476806086,9.34717895229164,cycling
2025-06-10 14:52:32.519009300,130.76470588235293,1.2242066481197997,1.865183988926307,4.288220493285618,0.4312035874898894,0.41489453021648376,0.19912644859589815,9.271099061970412,cycling
2025-06-04 20:07:00.390371300,127.05882352941175,1.1870017440873617,1.8273164155309154,4.336575085981614,0.4620547745640921,0.4326992430343797,0.19954632247754692,0.3343452857329081,dance
2025-06-04 20:07:01.390371300,123.35294117647058,1.308732698536168,1.8654616221940081,4.226572442047397,0.48202292436125077,0.43514765179130027,0.2011835459087476,0.3337968894879612,dance
2025-06-04 20:07:02.390371300,119.64705882352942,1.3522368055414633,1.862220037776888,4.319842140535965,0.4701636677020655,0.43258089673357186,0.20493278859871308,0.3342631103577204,dance
2025-06-04 20:07:03.390371300,115.94117647058825,1.4107881415474797,1.9038682469470642,4.320908958732851,0.4616963970791259,0.4281779868965544,0.18746840358485004,0.3349106729332096,dance
2025-06-04 20:07:04.390371300,112.23529411764706,1.4994238280967367,1.9331105856247282,4.366146151630015,0.4582557265480617,0.420455128612061,0.19119073872503706,-0.4088908102949569,dance
2025-06-04 20:07:05.390371300,108.52941176470588,1.5331559278138784,2.010392674185475,4.337715298665875,0.4589715930532462,0.4267744074082002,0.18854105511527067,-3.036262323873117,dance
2025-06-04 20:07:06.390371300,104.8235294117647,1.5530377655660588,1.9777776612696152,4.255459797152287,0.47256797518316757,0.4497101469439799,0.19138542235364273,-5.735446075420413,dance
2025-06-04 20:07:07.390371300,101.11764705882354,1.6065546702706404,2.047892973480196,4.25962448647955,0.4762945604956511,0.45471603683106443,0.18121900083701295,-4.232546672258587,dance
2025-06-04 20:07:08.390371300,97.41176470588236,1.688100721442207,2.026084844363382,4.359425442295928,0.4721139698571799,0.4586900297772615,0.18999195022627519,-7.911361475053875,dance
2025-06-04 20:07:09.390371300,93.70588235294116,1.722833428673601,2.004715688153262,4.372478672834914,0.4646651065730965,0.4827877308143251,0.19411225460191223,-9.223439923564344,dance
2025-06-04 20:07:10.390371300,90.0,1.7557958996004122,1.9950722242953411,4.3445176866733295,0.45353859119272977,0.4814612144650085,0.19385292577742747,-4.37744127515041,dance
2025-06-04 20:07:11.390371300,89.8,1.8363039459966242,1.9705426618286,4.46186826161135,0.4512044845417758,0.46929085776674007,0.19538067995928182,-3.3149884561790217,dance
2025-06-04 20:07:12.390371300,89.6,1.801659291448385,1.9791225090267035,4.329266438607054,0.43679681613903953,0.4703058564443868,0.18200780297818622,0.263132388522048,dance
2025-06-04 20:07:13.390371300,89.4,1.8403963802057013,2.0054264759591973,4.407361035195849,0.4510903251219457,0.5032071482247952,0.2071006876192096,2.0181378295699144,dance
2025-06-04 20:07:14.390371300,89.2,1.8840859031720294,2.0044386093293434,4.362539427718402,0.4646185918995552,0.5398664483379582,0.22325222327384356,2.8831652823850185,dance
2025-06-04 20:07:15.390371300,89.0,1.963510012703152,2.1058921466145106,4.331843960667607,0.48909381228309956,0.5622675087063188,0.21638739516798805,-1.052041143671522,dance
2025-06-04 20:07:16.390371300,90.0,1.8972942025302593,2.0862740530916826,4.335935222552498,0.4805198874360428,0.5536941428354064,0.21835284522333598,-3.593150049032591,dance
2025-06-04 20:07:17.390371300,91.0,1.902162095162502,2.104572547439325,4.300023204716611,0.4839732390171827,0.5671496914037765,0.21500726323178085,8.626686375575929,dance
2025-06-04 20:07:18.390371300,91.25,1.8414238912814636,2.15522673712137,4.4034224653398955,0.5531826589744346,0.5771548558927642,0.22016230979745877,9.439982440577776,dance
2025-06-04 20:07:19.390371300,91.5,1.8682164546193651,2.138725340783404,4.327103886526297,0.5739806169571405,0.5768155233427348,0.2357170099027562,9.021909559494135,dance
2025-06-04 20:07:20.390371300,91.75,1.9092947574146175,2.326490061180455,4.323076943683795,0.5596649789396368,0.5680149631871957,0.2499956033588638,9.54188371397072,dance
2025-06-04 20:07:21.390371300,92.0,1.9815968779956077,2.392529702698168,4.269671226011157,0.5562014714155044,0.5652786047864793,0.24715014190230386,9.565824041304024,dance
2025-06-04 20:07:22.390371300,92.25,2.0275010283727934,2.4579607559420196,4.3127173836388,0.5739740605495923,0.5856383381275998,0.24249467219274745,9.63092371130836,dance
2025-06-04 20:07:23.390371300,92.5,2.0955691581391958,2.4192046975887007,4.308604195298885,0.6136302428957339,0.6053437023773066,0.26071962571395785,9.53294913906595,dance
2025-06-04 20:07:24.390371300,92.75,2.088779839293721,2.421637066410768,4.343245549662097,0.632064051269841,0.6113421292213121,0.2600034142032707,9.531485116314949,dance
2025-06-04 20:07:25.390371300,93.0,2.1350500497646876,2.453192230804349,4.422475064434426,0.6302615425333677,0.6014799086074943,0.2648643974403202,9.553264244103756,dance
2025-06-04 20:07:26.390371300,92.5,2.17300506966504,2.481502073889654,4.285971637041232,0.6365295902212355,0.6030859035376958,0.2594955213577299,9.55262691066134,dance
2025-06-04 20:07:27.390371300,92.0,2.172238645603841,2.577066463906796,4.272152298540483,0.6584636253831978,0.6011080994892145,0.2452009722680732,9.570252981197832,dance
2025-06-04 20:07:28.390371300,91.5,2.1874008219648022,2.608346007189455,4.380845586243469,0.6624976553092643,0.5840455605339219,0.25500192857560317,9.575032599154143,dance
2025-06-04 20:07:29.390371300,91.0,2.1716599281649214,2.5764474026900968,4.202666279910087,0.6633382602817972,0.595304386996343,0.26288054961739016,9.572812468112735,dance
2025-06-04 20:07:30.390371300,90.5,2.2685423343943425,2.5297657680422034,4.270487392916248,0.65309338022099,0.5807099811292817,0.24891225133549624,9.579073790607213,dance
2025-06-04 20:07:31.390371300,90.0,2.3178560848254914,2.554768080348703,4.4009595465818006,0.6644298291550199,0.6097094340840195,0.2643668170254041,9.578336106446772,dance
2025-06-04 20:07:32.390371300,89.5,2.302557505089845,2.5539838570214735,4.336202421075896,0.6633962851696416,0.6084867565820692,0.25268067165258523,9.5801155839712,dance
2025-06-04 20:07:33.390371300,89.0,2.3029365508863884,2.560818144273512,4.386404989598429,0.6827682484424412,0.6137898272171154,0.24519593529786865,9.593105215188263,dance
2025-06-04 20:07:34.390371300,88.5,2.3284849131052616,2.5685571910567937,4.275266976305005,0.7076303949487862,0.6399414199049667,0.25375347963691597,9.600087685718924,dance
2025-06-04 20:07:35.390371300,88.0,2.289721425046113,2.592014683447287,4.376075426084941,0.7080355450209823,0.6225679344162666,0.2661480557954897,9.595437556896837,dance
2025-06-04 20:07:36.390371300,86.0,2.272276254256043,2.546640089574224,4.432411104207687,0.699481618500056,0.6101277021763,0.26203516656543324,9.59607200280112,dance
2025-06-04 20:07:37.390371300,85.33333333333333,2.409963671896515,2.652726949730025,4.23430957518594,0.7519872831515173,0.6595104169435521,0.2625914718356698,9.594634283535154,dance
2025-06-04 20:07:38.390371300,84.66666666666667,2.2757007129898112,2.5401292359691268,4.29200634090088,0.7640325639916549,0.673136121053006,0.26224984906231524,9.591442864160092,dance
2025-06-04 20:07:39.390371300,84.0,2.3499333399332,2.675071864079392,4.38412922603429,0.7567915149770568,0.6272408777221785,0.2532875914275566,9.58786245715788,dance
2025-06-04 20:07:40.390371300,83.33333333333333,2.3108785267649017,2.7215917594129957,4.324728620290555,0.7545233631892114,0.6052655677630091,0.26494235318377857,9.59592278605312,dance
2025-06-04 20:07:41.390371300,82.66666666666667,2.323378860573642,2.739984097360631,4.362506974300414,0.7640666696380296,0.6163308042134827,0.27905497588371786,9.592115467653333,dance
2025-06-04 20:07:42.390371300,82.0,2.4352592565683846,2.735089962921139,4.329722991881072,0.768761260463815,0.6269958478098803,0.2550338655013,9.61917068291068,dance
2025-06-04 20:07:43.390371300,81.33333333333333,2.41601697714604,2.7804386808898935,4.2553285891176325,0.8024563724542207,0.6722363190102003,0.2489300928031638,9.653035215779305,dance
2025-06-04 20:07:44.390371300,80.66666666666667,2.3888286014657587,2.8068081650250605,4.362312826702006,0.8096012118306525,0.6751749725000695,0.24203995081712631,9.654598022729663,dance
2025-06-04 20:07:45.390371300,80.0,2.4636290891566097,2.816840649651616,4.327050099597715,0.8411397007013022,0.6761920238917474,0.2329808517377688,9.677926981082884,dance
2025-06-04 20:07:46.390371300,80.0,2.480634316877934,3.0320822438693713,4.367560972677904,0.8532085654552263,0.6836084852839697,0.22880447056359848,9.674897632092176,dance
2025-06-04 20:07:47.390371300,80.8,2.5006657487742014,2.925445675737812,4.285980527548764,0.8615309820410179,0.652418214568548,0.24697332223978644,9.683412011746109,dance
2025-06-04 20:07:48.390371300,81.6,2.4057970498525147,3.0404258343732793,4.332746079349614,0.8514991921067121,0.6754444698654581,0.2491411632349743,9.701788684376805,dance
2025-06-04 20:07:49.390371300,82.4,2.3931086158075137,3.0315614010543035,4.3277056059717385,0.8519405799119537,0.64387079714156,0.24925417887287968,9.723379081737876,dance
2025-06-04 20:07:50.390371300,83.2,2.4479869815005864,3.003247616690603,4.347343414612238,0.8421687477503489,0.6283360520088682,0.26112262410593373,8.791049441827683,dance
2025-06-04 20:07:51.390371300,84.0,2.4463638450030767,3.0177505266940248,4.257679359245236,0.8722584190662572,0.6569503514996992,0.26171602477089545,9.126988632902115,dance
2025-06-04 20:07:52.390371300,85.4,2.4122336730566136,3.0363264617086485,4.298548346265143,0.9020284071743139,0.6854409662078724,0.2504026317889089,9.619988388117822,dance
2025-06-04 20:07:53.390371300,86.8,2.499028217022181,2.9584387720447793,4.367878049175337,0.9481643000200285,0.6940618374780906,0.26272248356801997,9.380925306524604,dance
2025-06-04 20:07:54.390371300,88.2,2.442910878048791,3.0035732924045444,4.295194502586492,0.944105542484069,0.6847342379530015,0.24517343833681782,9.52802687438768,dance
2025-06-04 20:07:55.390371300,89.6,2.499942881195584,3.0712987201578565,4.337433934983696,0.9353436897752964,0.6988515167811412,0.25204589781951753,9.418903628464996,dance
2025-06-04 20:07:56.390371300,91.0,2.5613131028235054,3.105975143530683,4.294489489053621,0.9184882684433966,0.6735197686317453,0.2520351999359914,9.490653906697124,dance
2025-06-04 20:07:57.390371300,92.0,2.5521746126494165,3.145331782342199,4.332759235661452,0.8787436765753768,0.6281958169833137,0.24632319838570876,9.510650435614616,dance
2025-06-04 20:07:58.390371300,93.0,2.547086160989465,3.0527992047979127,4.310558678338312,0.8852541052044685,0.626653841496481,0.2604898329497449,9.44898043575332,dance
2025-06-04 20:07:59.390371300,94.0,2.605313787582811,3.064012906820353,4.250825176018601,0.8816681799302022,0.6706570263339471,0.2470500494085788,9.358323043320295,dance
2025-06-04 20:08:00.390371300,95.0,2.587285660576104,3.145486704469538,4.270111919689609,0.8821363893597606,0.6961439727183749,0.22769211950926652,9.454136947933138,dance
2025-06-04 20:08:01.390371300,96.0,2.528206764887629,3.218760862752985,4.265336112779009,0.9245332497162887,0.7190327331675757,0.23862169371350547,9.487991058776466,dance
